s1,s2,money1,money2,ordersComplete1,ordersComplete2,empty_empty,empty_full,full_empty,full_full,whole_order,whole_order_partner
halfSwitch,switchByOrderSize,8,8,2,3,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,24,24,0,6,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,11,11,0,6,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,2,2,1,3,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,23,23,5,4,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,11,11,0,4,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,22,22,3,5,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,11,11,1,5,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,-1,-1,0,5,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,7,7,1,3,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,4,4,1,4,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,3,3,0,5,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,-1,-1,0,2,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,19,19,4,2,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,26,26,6,3,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,5,5,0,6,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,36,36,3,5,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,7,7,2,4,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,10,10,0,4,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,38,38,3,7,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,21,21,2,5,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,31,31,4,4,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,18,18,4,3,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,5,5,0,3,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,33,33,6,2,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,7,7,3,3,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,17,17,3,4,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,13,13,3,3,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,-3,-3,1,3,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,7,7,1,3,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,8,8,1,4,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,34,34,4,3,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,14,14,1,5,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,29,29,0,8,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,21,21,0,6,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,5,5,1,3,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,26,26,6,3,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,13,13,3,4,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,13,13,0,5,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,3,3,0,3,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,10,10,3,3,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,13,13,0,5,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,44,44,5,4,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,17,17,0,6,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,-4,-4,1,4,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,34,34,5,4,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,22,22,5,2,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,-8,-8,2,2,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,38,38,3,6,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,42,42,4,7,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,58,58,7,4,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,11,11,0,5,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,11,11,3,3,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,2,2,0,5,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,11,11,0,4,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,18,18,2,4,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,4,4,1,4,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,9,9,0,5,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,20,20,3,4,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,10,10,0,4,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,24,24,3,5,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,19,19,2,6,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,11,11,1,3,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,58,58,6,5,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,6,6,3,4,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,15,15,0,6,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,-10,-10,0,4,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,15,15,1,4,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,35,35,4,4,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,33,33,4,4,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,10,10,0,6,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,16,16,0,5,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,24,24,4,3,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,3,3,1,3,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,17,17,1,5,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,29,29,0,8,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,8,8,0,5,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,46,46,4,6,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,16,16,0,5,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,17,17,0,6,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,7,7,3,3,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,15,15,1,5,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,25,25,1,5,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,16,16,5,3,-1,1,1,-2,6,6
halfSwitch,switchByOrderSize,16,16,2,4,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,61,61,10,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,56,56,9,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,56,56,9,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,63,63,11,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,61,61,10,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,61,61,10,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,54,54,9,1,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,56,56,9,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,36,36,7,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,57,57,10,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,62,62,10,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,45,45,11,1,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,50,50,8,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,74,74,12,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,48,48,9,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,48,48,9,1,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,48,48,10,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,56,56,9,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,57,57,10,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,62,62,10,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,49,49,8,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,44,44,7,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,50,50,8,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,39,39,8,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,30,30,7,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,68,68,11,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,67,67,11,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,50,50,8,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,51,51,10,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,49,49,8,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,68,68,11,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,63,63,11,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,67,67,11,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,39,39,7,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,57,57,9,1,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,56,56,9,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,49,49,8,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,62,62,10,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,50,50,8,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,56,56,9,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,66,66,12,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,36,36,8,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,54,54,10,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,51,51,9,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,69,69,13,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,62,62,10,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,74,74,12,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,55,55,9,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,81,81,15,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,62,62,10,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,42,42,8,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,42,42,8,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,54,54,9,1,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,61,61,10,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,39,39,8,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,49,49,8,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,55,55,9,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,45,45,9,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,24,24,6,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,68,68,11,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,57,57,10,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,43,43,7,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,49,49,8,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,36,36,8,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,39,39,8,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,74,74,12,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,68,68,11,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,63,63,12,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,36,36,7,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,56,56,9,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,68,68,11,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,48,48,8,1,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,60,60,11,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,68,68,11,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,48,48,9,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,63,63,11,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,50,50,8,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,56,56,9,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,50,50,8,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,39,39,7,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,56,56,9,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,49,49,8,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,45,45,8,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,44,44,7,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,39,39,7,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,44,44,7,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,75,75,14,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,56,56,9,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,56,56,9,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,61,61,10,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,62,62,10,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,49,49,8,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,56,56,9,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,74,74,12,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,68,68,11,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,56,56,9,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,68,68,11,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,66,66,12,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,56,56,9,0,-1,1,1,-2,6,6
halfSwitch,adaptiveIfItAintBroke,62,62,10,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,56,56,9,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,62,62,10,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,92,92,15,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,55,55,9,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,62,62,10,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,80,80,13,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,15,15,6,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,57,57,10,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,54,54,9,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,56,56,9,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,54,54,9,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,62,62,10,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,74,74,12,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,65,65,11,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,51,51,9,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,72,72,12,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,62,62,10,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,56,56,9,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,56,56,9,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,49,49,8,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,50,50,8,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,48,48,9,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,68,68,11,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,56,56,9,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,60,60,11,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,48,48,10,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,67,67,11,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,45,45,8,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,3,3,7,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,54,54,9,1,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,68,68,11,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,54,54,10,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,36,36,8,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,62,62,10,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,48,48,8,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,60,60,11,1,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,62,62,10,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,54,54,10,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,67,67,11,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,68,68,11,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,66,66,12,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,55,55,9,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,63,63,12,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,67,67,11,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,51,51,10,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,62,62,10,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,75,75,13,1,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,9,9,7,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,55,55,9,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,57,57,9,1,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,56,56,9,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,55,55,9,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,-6,-6,6,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,38,38,6,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,44,44,7,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,67,67,11,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,62,62,10,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,42,42,7,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,74,74,12,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,56,56,9,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,50,50,8,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,68,68,11,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,21,21,8,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,39,39,8,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,54,54,10,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,45,45,10,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,36,36,8,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,62,62,10,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,69,69,13,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,62,62,10,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,50,50,8,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,74,74,12,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,57,57,10,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,60,60,12,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,49,49,8,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,39,39,8,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,44,44,7,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,56,56,9,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,33,33,8,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,62,62,10,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,56,56,9,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,54,54,9,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,62,62,10,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,56,56,9,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,39,39,9,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,72,72,12,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,49,49,8,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,30,30,9,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,56,56,9,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,67,67,11,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,56,56,9,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,30,30,9,1,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,62,62,10,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,68,68,11,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,21,21,6,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,39,39,8,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,56,56,9,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,45,45,8,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,50,50,8,0,-1,1,1,-2,6,6
halfSwitch,weightedAdaptiveIfItAintBroke,80,80,13,0,-1,1,1,-2,6,6
alternateMedian,alternateMedian,130,130,4,1,-1,1,1,-2,6,6
alternateMedian,alternateMedian,3,3,1,0,-1,1,1,-2,6,6
alternateMedian,alternateMedian,50,50,0,0,-1,1,1,-2,6,6
alternateMedian,alternateMedian,142,142,7,0,-1,1,1,-2,6,6
alternateMedian,alternateMedian,45,45,0,1,-1,1,1,-2,6,6
alternateMedian,alternateMedian,112,112,0,2,-1,1,1,-2,6,6
alternateMedian,alternateMedian,106,106,0,1,-1,1,1,-2,6,6
alternateMedian,alternateMedian,142,142,3,4,-1,1,1,-2,6,6
alternateMedian,alternateMedian,118,118,3,0,-1,1,1,-2,6,6
alternateMedian,alternateMedian,62,62,2,0,-1,1,1,-2,6,6
alternateMedian,alternateMedian,124,124,0,4,-1,1,1,-2,6,6
alternateMedian,alternateMedian,112,112,0,2,-1,1,1,-2,6,6
alternateMedian,alternateMedian,56,56,0,1,-1,1,1,-2,6,6
alternateMedian,alternateMedian,53,53,0,1,-1,1,1,-2,6,6
alternateMedian,alternateMedian,50,50,0,0,-1,1,1,-2,6,6
alternateMedian,alternateMedian,100,100,0,0,-1,1,1,-2,6,6
alternateMedian,alternateMedian,118,118,3,0,-1,1,1,-2,6,6
alternateMedian,alternateMedian,130,130,0,5,-1,1,1,-2,6,6
alternateMedian,alternateMedian,63,63,0,3,-1,1,1,-2,6,6
alternateMedian,alternateMedian,112,112,1,1,-1,1,1,-2,6,6
alternateMedian,alternateMedian,78,78,5,0,-1,1,1,-2,6,6
alternateMedian,alternateMedian,100,100,0,0,-1,1,1,-2,6,6
alternateMedian,alternateMedian,-44,-44,1,0,-1,1,1,-2,6,6
alternateMedian,alternateMedian,136,136,3,3,-1,1,1,-2,6,6
alternateMedian,alternateMedian,112,112,0,2,-1,1,1,-2,6,6
alternateMedian,alternateMedian,74,74,0,4,-1,1,1,-2,6,6
alternateMedian,alternateMedian,-2,-2,0,0,-1,1,1,-2,6,6
alternateMedian,alternateMedian,124,124,3,1,-1,1,1,-2,6,6
alternateMedian,alternateMedian,56,56,0,1,-1,1,1,-2,6,6
alternateMedian,alternateMedian,112,112,0,2,-1,1,1,-2,6,6
alternateMedian,alternateMedian,54,54,2,0,-1,1,1,-2,6,6
alternateMedian,alternateMedian,50,50,0,0,-1,1,1,-2,6,6
alternateMedian,alternateMedian,130,130,2,3,-1,1,1,-2,6,6
alternateMedian,alternateMedian,112,112,0,2,-1,1,1,-2,6,6
alternateMedian,alternateMedian,68,68,3,0,-1,1,1,-2,6,6
alternateMedian,alternateMedian,100,100,0,0,-1,1,1,-2,6,6
alternateMedian,alternateMedian,118,118,1,2,-1,1,1,-2,6,6
alternateMedian,alternateMedian,118,118,0,3,-1,1,1,-2,6,6
alternateMedian,alternateMedian,112,112,1,1,-1,1,1,-2,6,6
alternateMedian,alternateMedian,56,56,0,1,-1,1,1,-2,6,6
alternateMedian,alternateMedian,62,62,3,0,-1,1,1,-2,6,6
alternateMedian,alternateMedian,-41,-41,2,0,-1,1,1,-2,6,6
alternateMedian,alternateMedian,56,56,0,1,-1,1,1,-2,6,6
alternateMedian,alternateMedian,50,50,0,0,-1,1,1,-2,6,6
alternateMedian,alternateMedian,50,50,0,0,-1,1,1,-2,6,6
alternateMedian,alternateMedian,74,74,3,1,-1,1,1,-2,6,6
